#db1	pw1	db2	pw2	name_jaccard	node_jaccard
kegg_expanded	JAK-STAT_signaling_pathway.txt	inoh	JAK-STAT_pathway_and_regulation_pathway_~_JAK-STAT_pathway_and_regulation_pathway_Diagram_~.txt	jakstat	0.546763
kegg_expanded	p53_signaling_pathway.txt	pathbank	P53_Signaling_Pathway.txt	p53	0.200000
kegg_expanded	Primary_bile_acid_biosynthesis.txt	pathbank	Bile_Acid_Biosynthesis.txt	bile	0.866667
kegg_expanded	Steroid_biosynthesis.txt	pathbank	Steroid_Biosynthesis.txt	steroid	0.526316
kegg_expanded	GnRH_signaling_pathway.txt	pathbank	GnRH_Signaling_Pathway.txt	gnrh	0.361446
kegg_expanded	Steroid_hormone_biosynthesis.txt	pathbank	Steroid_Biosynthesis.txt	steroid	0.017857
kegg_expanded	Glycolysis_-_Gluconeogenesis.txt	pathbank	Gluconeogenesis.txt	gluconeogenesis	0.227273
kegg_expanded	Morphine_addiction.txt	pathbank	Morphine_Action_Pathway.txt	morphine	0.019231
kegg_expanded	Pentose_phosphate_pathway.txt	pathbank	Pentose_Phosphate_Pathway.txt	pentose	0.517241
kegg_expanded	Pentose_and_glucuronate_interconversions.txt	pathbank	Pentose_Phosphate_Pathway.txt	pentose	0.032258
kegg_expanded	Cardiac_muscle_contraction.txt	pathbank	Striated_Muscle_Contraction.txt	muscle	0.047619
kegg_expanded	One_carbon_pool_by_folate.txt	pathbank	Folate_Malabsorption,_Hereditary.txt	folate	0.473684
kegg_expanded	Vascular_smooth_muscle_contraction.txt	pathbank	Ion_Channels_and_Their_Functional_Role_in_Vascular_Endothelium.txt	vascular	0.009709
kegg_expanded	Fatty_acid_biosynthesis.txt	pathbank	Fatty_Acid_Elongation_in_Mitochondria.txt	fatty	0.055556
kegg_expanded	Cocaine_addiction.txt	pathbank	Cocaine_Action_Pathway.txt	cocaine	0.093750
kegg_expanded	Fatty_acid_degradation.txt	pathbank	Mitochondrial_Beta-Oxidation_of_Long_Chain_Saturated_Fatty_Acids.txt	fatty	0.190476
kegg_expanded	Parathyroid_hormone_synthesis,_secretion_and_action.txt	pathbank	Cadmium_Induces_DNA_Synthesis_and_Proliferation_in_Macrophages.txt	synthesis	0.078947
kegg_expanded	Aldosterone_synthesis_and_secretion.txt	pathbank	Cadmium_Induces_DNA_Synthesis_and_Proliferation_in_Macrophages.txt	synthesis	0.052632
kegg_expanded	Synthesis_and_degradation_of_ketone_bodies.txt	pathbank	Valine,_Leucine,_and_Isoleucine_Degradation.txt	degradation	0.400000
kegg_expanded	Growth_hormone_synthesis,_secretion_and_action.txt	pathbank	Cadmium_Induces_DNA_Synthesis_and_Proliferation_in_Macrophages.txt	synthesis	0.117021
kegg_expanded	Fatty_acid_elongation.txt	pathbank	Fatty_Acid_Elongation_in_Mitochondria.txt	elongation|fatty	0.222222
kegg_expanded	Valine,_leucine_and_isoleucine_degradation.txt	pathbank	Valine,_Leucine,_and_Isoleucine_Degradation.txt	degradation|isoleucine|leucine|valine	0.541667
kegg_expanded	Folate_biosynthesis.txt	pathbank	Folate_Malabsorption,_Hereditary.txt	folate	0.080000
kegg_expanded	Lysine_degradation.txt	pathbank	Lysine_Degradation.txt	degradation|lysine	0.172414
kegg_expanded	Ras_signaling_pathway.txt	pathbank	Ras_Signaling_Pathway.txt	ras	0.077626
kegg_expanded	Thyroid_hormone_synthesis.txt	pathbank	Cadmium_Induces_DNA_Synthesis_and_Proliferation_in_Macrophages.txt	synthesis	0.071429
kegg_expanded	T_cell_receptor_signaling_pathway.txt	pathbank	T_Cell_Receptor_Signaling_Pathway.txt	t_cell	0.311111
kegg_expanded	Complement_and_coagulation_cascades.txt	pathbank	Coagulation.txt	coagulation	0.209302
kegg_expanded	Insulin_signaling_pathway.txt	pathbank	Insulin_Signalling.txt	insulin	0.092437
kegg_expanded	Toll-like_receptor_signaling_pathway.txt	pathbank	Toll-Like_Receptor_Pathway_1.txt	tolllike	0.400000
kegg_expanded	Arginine_biosynthesis.txt	pathbank	Arginine:_Glycine_Amidinotransferase_Deficiency_~AGAT_Deficiency~.txt	arginine	0.250000
kegg_expanded	Intestinal_immune_network_for_IgA_production.txt	signor_expanded	Innate_Immune_Response.txt	immune	0.041667
kegg_expanded	Insulin_secretion.txt	signor_expanded	Insulin_Signaling.txt	insulin	0.024390
kegg_expanded	Autophagy_-_other.txt	signor_expanded	Autophagy.txt	autophagy	0.619048
kegg_expanded	mTOR_signaling_pathway.txt	signor_expanded	MTOR_Signaling.txt	mtor	0.271930
kegg_expanded	Hippo_signaling_pathway_-_multiple_species.txt	signor_expanded	Hippo_Signaling.txt	hippo	0.560000
kegg_expanded	Autophagy_-_animal.txt	signor_expanded	Autophagy.txt	autophagy	0.220339
kegg_expanded	PI3K-Akt_signaling_pathway.txt	signor_expanded	PI3K-AKT_Signaling.txt	pi3kakt	0.413043
kegg_expanded	Apoptosis.txt	signor_expanded	Inhibition_of_Apoptosis.txt	apoptosis	0.236842
kegg_expanded	AMPK_signaling_pathway.txt	signor_expanded	AMPK_Signaling.txt	ampk	0.333333
kegg_expanded	Hippo_signaling_pathway.txt	signor_expanded	Hippo_Signaling.txt	hippo	0.166667
kegg_expanded	Hedgehog_signaling_pathway.txt	signor_expanded	Sonic_Hedgehog.txt	hedgehog	0.272727
kegg_expanded	TGF-beta_signaling_pathway.txt	signor_expanded	TGF-beta_Signaling.txt	tgfbeta	0.162500
kegg_expanded	VEGF_signaling_pathway.txt	signor_expanded	VEGF_Signaling.txt	vegf	0.296296
kegg_expanded	T_cell_receptor_signaling_pathway.txt	signor_expanded	T_cell_activation.txt	t_cell	0.388889
kegg_expanded	Wnt_signaling_pathway.txt	signor_expanded	WNT_Signaling.txt	wnt	0.321429
kegg_expanded	Insulin_signaling_pathway.txt	signor_expanded	Insulin_Signaling.txt	insulin	0.218487
kegg_expanded	Notch_signaling_pathway.txt	signor_expanded	NOTCH_Signaling.txt	notch	0.411765
kegg_expanded	Apoptosis_-_multiple_species.txt	signor_expanded	Mitochondrial_Control_of_Apoptosis.txt	apoptosis	0.461538
